Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.57771485047,3065.24235743825,2656.49720676541,2505.3777580252,2766.34559631791,3393.14292559822,4704.95983707965,5121.90540734464,5240.12717572976,5049.76466914353,3456.42330254074,3726.81166909716,3142.23513974908,2824.71541300038,3056.64979769494,3623.22446166485,4773.26855132261,5866.02341427165,7323.19159375818,8801.75787553359,8569.90254736072,11249.2918904352,13200.5562348789,12327.5131013057,12258.5657091866,12071.4044637296,8783.2154236384,8680.73646873878,9896.71889500528,9121.02099480377,8845.32414932264,6923.6999117682,7696.78483012849,8917.67491057495
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,1268.28582138455,1627.66038698269,1755.16598387689,1983.06384177488,2202.64495318948,2656.64734893189,3992.03633847153,4374.85175040801,4552.94447062093,4818.68387258313,5235.1341193735,5465.20358153324,5990.46012778123,6589.38314412748,7005.50280862194,7753.0256601994,7772.80875684304,7789.39137741124,7520.79073985827,7905.67680238599,8220.27611002786,8451.95859885549,8994.32406293315,9491.47543410699,10685.2606122975,11173.9493679991,11560.2459031879,11510.0404330443,11658.629036798,11998.1756941147,12828.4389489954,14173.7513776686,15595.6364981048,17219.0212345825,17551.85504429,16309.8860079404,16494.2430408684,16902.4923226589,16704.9243836827,16923.5909197623,16964.7522640211,17023.6943646321,17381.3650865426,17881.5632533033,18271.2522525099,19063.1022913841,16882.5015230162,17507.4679943101,20238.7842420154
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1059.00024693338,1179.05031256938,1181.94254125992,1309.97878748449,1259.33690936537,1342.99460275952,1424.47151999578,1882.2038421158,2905.4139247049,6957.18874502104,7317.77232908324,8621.1237282943,10159.0124351619,11020.6802185682,15409.830990112,26228.0774519543,22494.8628424054,21254.0623087205,18526.2942747221,17619.3310756423,15863.2646753379,10262.9262781211,11587.4910500372,10949.8029328008,11762.3532850549,13440.6692945538,13717.3874930712,15080.7197147422,14420.588524749,14000.4460543458,15827.9873635211,16706.4693517644,16593.4325369764,12653.8093977302,14065.6995187992,17971.8922877592,16437.4220369591,16817.2388653005,18521.3661264173,21839.2636191121,25991.2140091511,30767.7538331071,32337.2743722073,37427.5400573102,27497.546869338,34609.7119829323,46139.1075759182,46844.1973390647,43950.0454619989,41035.7771227892,30681.4339698653,26762.0350436621,28186.9867351423,31240.5017887246,30748.3092371228,27179.3528869398,31448.9127482937,37152.4769749763
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,309.854381481865,324.687041266564,319.853002163828,343.624890969974,341.206797534049,337.005942527303,383.08671221431,472.23830380993,514.691526037516,486.575242530943,515.299721559535,423.269426319643,440.033283927407,433.865602811431,496.786072302753,550.656227851328,564.486944263708,644.087803585212,652.361029221118,699.331335938913,722.826756164774,765.009236570764,841.366313296124,951.739170472716,1050.13310723996,1201.43364840454,1299.63125850551,1714.03108535542,1780.1122318354,1768.745944555,2194.12587604893,2491.27343861368,2470.07215130703,2409.44000583608,2589.89916029556,2695.63692363803,2879.54656392589,3427.17384450869,3389.77730342702,3564.59877168289,3181.33974721703,3560.19770457687,
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,59.2971126032832,62.7429912996026,66.4487249790147,69.3788676158726,74.0143556178776,80.1938724714593,89.5280642807461,101.330609099125,113.700974707583,131.850465381855,162.506050987403,210.959089721176,262.465133278116,371.434993963018,442.536041277448,487.915831929926,485.403762155508,559.656368374703,695.092471158397,917.594022141078,1130.31597134574,1092.66457216407,992.11805147293,1105.13020587111,1128.87193740341,978.993085749584,1180.90889270527,1610.36520344846,2096.73580221232,2369.12561777917,2825.72478068732,2855.94842722489,2918.61700549149,2844.99574953442,2832.81340895659,3064.58598471337,3063.99456553513,3100.1656380661,2893.32874464307,3242.13733545114,3351.6965168531,3115.6789995428,3029.78836233973,4111.73808510941,4818.21310297023,5240.316159068,5142.91383354359,5372.34073174354,5345.84875177376,4938.24990584092,6041.73205119653,7080.77864262565,6392.98734736839,6436.60331866558,6844.03324966349,5869.73757890628,6411.55166556511,6705.34106165815,6947.81784114167,6691.16105313603,5875.07060596716,7238.79609753108,7738.87880407803
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,66.7700952131282,71.9932034722194,71.439099543679,72.8398288511691,78.3935249196352,81.4282699706318,83.6115981980001,84.8432453513909,97.0848054732002,93.0187696135328,91.4726487392646,95.4189606722689,106.944879773864,123.494906220015,125.663411447121,165.793397190863,194.600753084527,216.604504914732,258.068355423612,293.166651016016,330.002947296655,284.637761786705,303.250841699281,263.989469219566,252.748589599048,338.748307936975,434.375115262219,459.166054750092,476.020859093234,452.966559310673,512.850879005129,475.276146386293,471.940639344552,413.959476683615,267.00627658748,340.399679950526,299.619489738323,271.143300571857,272.101540127148,273.427927943248,243.877580075298,242.575726772934,253.410670425052,283.675348129871,309.190242787419,317.877677935844,340.414517099341,388.477771679374,446.228770359276,452.922236469512,459.776981833241,515.209503489402,525.867504037729,352.22685487121,394.856932975083,351.879754769554,372.135456093031,414.74032227842,435.93229660798,426.408753120209,435.469247800022,461.137510956047,427.058096191269
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.25051088642,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.36180408145,3047.10614707958,3217.15929360795,3462.67887195794,3763.95337938417,4135.82149842006,4535.39338907773,5106.73708049128,5858.33407318788,7056.70847496589,7536.52009823861,8838.94710677652,8949.10989272982,9154.43325277735,10077.5026707269,11208.2027394178,12379.0368643833,12527.3135323802,13477.1031699599,13930.4745502555,14170.1249406067,14521.1800806,16377.6902109541,19012.5723278349,20794.682233334,21525.8611387148,21846.7930471354,20950.3305287651,20186.7988782965,19997.6237373354,20679.634792669,21296.9723536904,21901.5628548392,21024.5850687045,22315.2466731545,24271.0020563821,23822.0601178964,24255.3385818322,28300.4630963791,32143.6814078562,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.0834253057,52223.696112356,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.4292980922,46548.6384108296,46374.1527517191,43349.677855557,52358.6216405155,54917.6625226262
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.72307406464,2195.99140322927,2361.30922515928,2491.37500730953,2826.65513088608,3580.94831638001,3796.49607441483,3748.50859472323,4109.312867637,3989.19274123739,3952.11128686026,4352.72850917915,4937.12485088172,5949.802685117,7176.50904558282,8355.86593914198,9469.73313613571,12009.6777052152,14577.9456079147,12307.6356801669,12607.8604703985,13964.0938306065,13075.4026248976,13667.0354653061,14142.3187338836,12526.5930080241,12783.1808373622,14223.33867603,16078.2072646243,16349.9458268233,16297.9641005404,18814.1458170436,19420.5837787186
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.36034770201,1971.31632279228,2131.39165159983,2294.18284731738,2501.29318996377,2620.475547353,2784.73354771646,2960.72258588384,3121.8890308772,3344.78360254639,,,,,,,,,,,19393.8805480097,17665.0138979789,17999.969257078,17859.2323695837,16991.2458841517,17152.0948495991,24459.8536348433,30440.5108240499,32690.4302734561,31308.6508343136,39574.5398083788,39544.4946826768,40713.6881521435,39237.1186558781,43091.7770970073,50113.8321221345,48092.6433036512,41584.441782159,42680.5867322391,41695.6912912021,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3729407691,90476.7589651577,85836.2076767359,87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93446.4344518943,93259.9057183024
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41229.0142680848,43247.6859965862,44318.2210969282,42678.2770294233,45279.6419356799,49428.3097589957,57200.4664639273,58550.6571723349,63665.3153474479,75148.3494360381,,,,,,,,,58093.9960625367,57683.8938973128,62316.2199488315,61281.3272247009,57339.5268713567,67960.7269955768,
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,504.801137829134,580.888646675343,663.587769703281,645.945373462085,675.826043903261,679.124245659146,781.806100879469,756.731234314249,757.741289718022,865.714306693748,931.126737201787,1089.31086222674,1166.38858554687,1632.3873555551,1547.79824465073,716.344551482202,956.848622546137,1273.08770114086,1435.84129711002,1929.00724027874,2531.57326088891,2965.37426047676,1653.98633115509,1700.162359764,1619.37437585473,1437.37571207379,1510.01698521069,1750.26411709023,2015.93028372541,2280.26538469948,2483.56086208545,2790.6165510043,3333.95867214538,3520.93295523886,4010.97099497656,5094.39348295039,5376.77057835924,5789.70504582956,5467.1881883424,4980.01080203526,5102.96876066704,4610.59269464898,4477.18785325931,4823.25742097417,6185.30378461096,7560.54367123892,9418.27492364213,10456.8323839064,10797.0473705117,10204.5588537616,12764.5931178671,14637.7561666254,15397.7804598152,15842.15915686,14675.1508730028,13567.3572174332,13788.2400157601,15034.0584252287,15820.0333571155,14632.6903076927,13173.7847941723,16240.6077759729,15355.4797401048
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5202142368479,75.8055607913604,70.9091524330558,74.3133717692149,85.4982425898924,98.4864176995115,104.32418478637,96.5891788251155,91.4723838962347,100.129537206454,113.162577847967,118.654144002222,131.885558530844,157.089110889702,160.147687922555,178.339614096146,165.404262395736,185.420537363904,228.519313233137,272.146922693902,312.020377234655,291.358237452471,281.499333737952,297.807022526203,302.585824711882,294.78973494214,281.699495234272,301.733249522454,370.219284508463,407.892658171152,347.57836594833,359.213268699902,423.304430056569,525.365692365863,473.489916407064,609.604337927454,709.415888233368,781.74256121344,828.594691043134,873.297610969115,959.360431340438,1053.11231446589,1148.51425712598,1288.63749136212,1508.66791563578,1753.41419162417,2099.2194300786,2693.95873162278,3468.32706308591,3832.22745696438,4550.47394361131,5614.3860223103,6300.58217952904,7020.38607424065,7636.0743401587,8016.44559491162,8094.39016730811,8817.04560829162,9905.40638307759,10143.8602205959,10408.7195541075,12617.5051041181,12720.2163182363
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,147.277833821146,160.652717209412,161.390234007521,183.100157507778,213.141608465837,204.717059183848,219.237831575161,222.975513933606,253.713739470316,259.052653233485,265.740358151315,277.000411319063,309.265108109366,400.874524433287,468.802628132678,568.113507181953,652.702807993779,844.815625942981,1025.93365302181,1143.38584161178,1225.41551277344,978.074767650881,845.664977841031,736.710615874585,711.085257321447,700.280823706567,888.341375609278,945.998625529918,928.64172635746,851.213395176488,906.411513213289,848.282027645713,868.725541723956,829.482476754784,602.331970049791,769.255683602722,1220.12144403687,1176.85196693448,1237.13141694264,1154.4790670714,986.777352839567,974.77998497188,1020.95049150423,1173.06388178349,1267.76482295105,1267.08731129988,1303.56496674267,1451.232530741,1683.33750453768,1638.80468426443,1654.17795876208,1701.7046408106,1649.3016148365,1903.05422934098,2124.01943008462,1941.58189772117,1999.19537159383,2113.34152528591,2295.54033462887,2290.78737894927,2349.06988200418,2613.3788930684,2486.41219394248
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,120.018193753266,125.525585911057,130.895301042942,132.348114088454,139.780590849706,143.070467741863,145.998945816446,156.679770525671,170.745595544227,175.073317151974,178.406166650309,186.641929898748,220.024808055912,271.678543324523,299.861902808132,386.220943210158,381.426601988858,435.390562704053,581.890707054199,718.031333833452,783.410145350826,748.771398305264,730.768895169711,743.474068758273,768.983982488127,871.541118578619,1172.49024782635,1250.69760373871,1137.22518193721,993.087359512285,1077.33354456712,1005.30436295766,995.314492504112,1295.91646396787,692.858733495909,822.363212618705,817.184094202706,773.927146677283,789.274291959589,786.845888137365,700.16323623489,706.984217524458,780.270553202226,976.5193035158,1119.98086164741,1129.35797897075,1177.96860522717,1311.00296446609,1476.00907898906,1445.86024905123,1383.81386476157,1497.92658476665,1433.7239284003,1559.13904919246,1631.7139850845,1399.67533591995,1426.06548113211,1479.86222187116,1594.06011023775,1538.68791249516,1539.13054519245,1654.25703730592,1563.48894034459
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,316.635884073321,194.134426205983,253.520880433216,219.335124308775,272.809468288622,253.318763551299,259.237092011927,,230.875776779594,272.050793055348,140.211933302015,130.375730301015,130.816542074946,135.888889100696,135.477390361009,99.7572508320882,392.626333784131,148.447123509623,168.944805273879,167.981575409282,187.856781029954,211.572629664001,247.54193564633,277.612079551534,317.88921008113,290.155675073525,324.827726109271,376.374981129973,412.776260544995,444.864357559096,472.266235725533,482.064568638238,456.027950583624,451.089088517319,546.212593203883,575.882781366465,524.666686211495,576.974729394136,653.656223069354
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,124.782358870445,139.995753237947,149.702466899067,150.738167913407,158.135593211805,164.250532567942,177.611094271872,185.711647966232,190.898663327729,195.500650525828,196.823811701635,223.67531568073,276.493942297379,353.752580732606,370.418302119863,472.082071122825,453.069200279745,448.501084753937,502.958019400191,670.359915530005,932.508546039884,1065.74161612364,1130.2584932892,1074.50532328065,1095.83785165948,1047.66783917605,870.299973364327,1049.84782992163,981.893651010409,1030.36250601114,1173.26443609385,1110.97210425489,1163.53493514505,1034.75319375758,662.877334123082,771.613945676931,902.045746391557,807.891899370651,663.728702844685,780.589705459903,1029.96068881894,859.440012475987,910.869710766426,1023.08849619066,1314.41128060735,1810.58894236459,2116.86894319341,2219.91230676263,2848.6531631791,2283.94987239428,2962.76248130765,3415.06237416639,3753.86092808102,3719.6510360643,3623.80745981756,2455.34791009784,2107.5030239722,2227.72013856074,2715.24310477161,2508.9447830009,2011.2694790099,2540.47321153317,2649.22502230642
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,256.962847338565,280.579137401505,296.893804730888,280.993494299019,336.722068787801,315.212329517137,288.575890071302,301.136382485833,299.922605075449,316.305007317933,344.332599843029,365.345951070262,395.98762231097,460.600711257064,540.226188873276,559.681441470476,641.550720418532,796.556192288003,930.406202098949,1092.30456373975,1275.99659324238,1358.48545216789,1421.92168833937,1381.12004825276,1333.37091115403,1189.86940180876,1166.30079731611,1188.5517771004,1254.53154613477,1238.60336697052,1467.54743608627,1491.85672826445,1720.56855756999,1920.39896596567,2314.9009901463,2571.46818996686,2652.10388063505,2860.04094003606,2595.54301144732,2236.07292591824,2546.85021359809,2465.00701162874,2421.1621037421,2305.17050697714,2811.45945051653,3448.53832308589,3782.60349568944,4762.08306841743,5534.68944688199,5245.95158387112,6392.75802564032,7392.94359956308,8096.80150977513,8263.64192942212,8167.47284156278,6228.65162186089,5936.2610216683,6449.97098726076,6782.03792033195,6436.50921529527,5304.28912886641,6182.70709867964,6624.16539269075
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,646.360534543636,580.941019865573,530.204359457532,538.056856926778,505.100927728943,523.695185223295,723.182760051538,850.433127433187,873.624703301678,813.84601969101,996.52805310108,958.921150098764,1009.71026181801,977.474380602119,674.137307869931,823.676610322088,801.261219960335,721.627300642715,717.31813173168,726.488888531733,654.18043075023,691.041978010695,761.947888181814,959.228987622236,1090.42716869473,1103.19541672121,1155.08567466696,1289.79485002143,1454.65090911658,1409.10667349496,1384.06328381602,1526.83263817748,1483.95155852994,1595.9898185586,1608.68787502172,1322.93677459988,1357.26622888827,1414.58668930422,1531.33781085759,1510.79732262852,1519.58677981634,1577.47084066126,1484.89246472542
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,448.397130651215,433.623961136589,430.960743883986,418.393682891742,393.531040028938,405.233129965032,553.782245845235,674.622659885122,748.254382476013,746.75016449703,841.805017649989,858.087037201753,935.106141237955,1251.86634728505,1012.26339104589,1184.17673484282,1192.32998464145,1139.21769663111,1185.58374001024,1317.57368454047,1176.70725787049,1208.4576085771,1311.21458117954,1693.97855163071,1900.88846473653,1972.78492636901,2220.09817493874,3268.30569555962,3839.86363555731,3592.31587892127,3500.97746776661,3880.06920520905,3583.46172510997,3757.65995326233,3739.27827890219,3169.07890082563,3312.69674458487,3534.34357478817,3860.4548075811,3903.05031683625,3126.39985872259,3398.16537614695,3754.30479371603
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,376.968785602974,351.201085862769,331.146214193905,341.576192932674,349.901343519053,369.980559658079,391.21128802986,409.983118355561,440.600668745405,472.671832376645,530.706337559723,565.287563133351,633.199660020383,762.082558256621,809.696052247853,928.505085861968,1113.036425514,1380.47519706127,1541.06963481116,1717.78464656523,2001.17673762028,1057.41633161235,1021.8927365613,1199.89865930049,1357.64329657658,1414.1281916432,1551.69177543042,1549.94180293555,1537.46122251913,1705.43165379819,1808.49595860746,2221.47465327402,2578.02503783265,2814.04454122256,3005.54031698606,3240.71114533234,3194.11298818557,3373.41058474058,3580.93388469275,3653.75420836815,3773.03379319679,3941.59864349203,4021.42536130228,4123.5064871039,4376.08042847261,4643.45856992587,5188.361792249,6055.08677887203,6841.9114600079,6737.8607505315,8147.24398493375,9137.4551007756,9971.65165576585,10633.2665504623,10737.6788811529,11529.9551730192,11899.8139833748,12118.1336248174,12383.1499522763,12669.3411549351,12179.2566735195,12604.0488374731,13365.3563992692
